Filename	C_1A	C_1B	C_2A	C_2B	C_3A	C_3B	C_4A	C_4B	C_4C	DS_1A	DS_1B	DS_2A	DS_2B	DS_3A	DS_3B	IS_1A	IS_1B	IS_2	IS_3A	IS_3B	IS_3C	MS1_1	MS1_2A	MS1_2B	MS1_3A	MS1_3B	MS1_5A	MS1_5B	MS1_5C	MS1_5D	MS2_1	MS2_2	MS2_3	MS2_4A	MS2_4B	MS2_4C	MS2_4D	P_1A	P_1B	P_2A	P_2B	P_2C	P_3
QC_Shew_12_02_Run-02_12Dec12_Phoenix_12-11-06	0.00254	0.008544	37.1621	114.4984	19.82	20.15	16.43	16.39	19.82	3.302	3.157	1189	11873	1.694	1.164	5	6	895.9615	0.145072	0.535896	0.13955	0.47	511.5	1100550	105.347	2970000	0.003954	0.014889	1.977	1.978	4.939	141.3	981	0.189	0.249	0.2989	0.3892	8.79	-8.787	8222	6544	5167	0.044513
QC_Shew_12_02_Run-03_26Jul12_Roc_12-04-08	0.000761	0.01751	24.8015	52.9403	20.99	22.27	17.25	17.83	22.25	5.063	5.377	936	2809	1.495	1.119	0	0	845.4438	0.052492	0.58206	0.099668	0.192	326.7	4785800	253.482	3.01E+07	-0.002098	0.00798	-1.037	-1.031	0.336	65.115	654	0.4022	0.3741	0.3903	0.4362	10.89	-10.895	2569	2123	1797	0.021146
QC_Shew_12_02_Run-04_12Dec12_Phoenix_12-11-06	0.001998	0.008345	36.7044	114.2915	19.52	19.9	15.33	16.07	19.51	3.393	3.272	1173	11728	1.668	1.154	12	12	897.5855	0.14607	0.520668	0.137074	0.448	526.9	1153550	108.698	3076250	0.005195	0.014486	2.608	2.609	4.739	140.8	985	0.1826	0.2449	0.3006	0.383	8.79	-8.785	8103	6505	5164	0.044926
QC_Shew_12_02_Run-04_26Jul12_Roc_12-04-09	0.000404	0.018182	23.6868	52.2232	22.25	23.54	15.97	19.09	23.53	5.2	5.4	894	2683	1.5	1.107	0	0	840.4537	0.053608	0.549828	0.085223	0.186	345.9	4892400	150.784	3.17E+07	-0.001826	0.007438	-0.814	-0.81	0.314	64.38	635	0.3354	0.3751	0.3904	0.4168	10.67	-10.672	2414	2038	1727	0.023741
QC_Shew_12_02_Run-05_26Jul12_Roc_12-03-29	0	0.021277	24.1373	54.5629	20.39	20.66	15.94	17.84	20.63	4.952	5.088	911	2734	1.472	1.111	0	0	845.4599	0.060257	0.605958	0.105619	0.183	334.45	5001850	190.122	3.23E+07	-0.001816	0.007766	-0.842	-0.838	0.312	64.22	621	0.3972	0.372	0.3988	0.4363	10.92	-10.915	2571	2124	1788	0.025168
QC_Shew_12_02_Run-06_10Dec12_Phoenix_12-11-06	0.00135	0.002475	21.7657	102.1332	17.98	18.25	14.64	17.89	17.92	4.034	3.63	713	7128	1.634	1.148	1	1	922.8202	0.165538	0.402935	0.092927	0.347	441.2	1376550	58.348	3947250	0.003716	0.012822	1.963	1.965	3.418	141	980	0.1387	0.2408	0.2842	0.3464	8.35	-8.346	4320	3717	3091	0.033646
QC_Shew_12_02_Run-06_26Jul12_Roc_12-03-30	0.000828	0.018212	24.1647	50.0317	23.81	23.87	17.61	20.67	23.84	5.245	4.083	912	2737	1.533	1.124	0	0	837.45	0.046271	0.532459	0.08011	0.188	309.9	4772200	165.51	3.00E+07	-0.002026	0.007599	-1.026	-1.023	0.342	62.715	648	0.3256	0.3512	0.3741	0.4191	10.52	-10.523	2369	1899	1610	0.022981
QC_Shew_12_02_Run-07_12Dec12_Phoenix_12-11-05	0.0122	0.014379	22.5048	49.4561	19.22	20.8	2.35	25.42	21.11	3.954	5.317	645	6451	1.595	1.154	7	4	851.45	0	1.592246	0.413102	49.4975	287.6	4804.3	94.884	159259	0.010354	0.022142	4.394	4.395	25	53.74	861	0.001	0.0113	0.0712	0.2819	6.6	-6.599	2183	1343	1166	0.018868
QC_Shew_12_02_Run-07_26Jul12_Roc_12-04-08	0	0.019891	24.4564	52.4607	20.97	22.27	17.47	17.81	22.25	5.029	4.492	923	2770	1.481	1.111	0	0	850.4457	0.052737	0.556075	0.093458	0.1905	330	4821300	224.849	3.02E+07	-0.001721	0.007699	-0.785	-0.78	0.34	62.82	626	0.3915	0.367	0.3761	0.4228	10.76	-10.763	2509	2055	1722	0.02439
QC_Shew_12_02_Run-08_26Jul12_Roc_12-04-09	0.000821	0.014368	24.0828	50.534	22.27	23.56	17.22	19.11	23.52	5.642	5.644	909	2727	1.493	1.121	0	0	838.0742	0.048697	0.533608	0.077503	0.189	344.2	4895400	153.527	3.14E+07	-2.54E-03	0.007724	-1.278	-1.275	0.322	62.11	616	0.3243	0.3703	0.3801	0.4167	10.6	-10.597	2382	2023	1739	0.020702
QC_Shew_12_02_Run-09_26Jul12_Roc_12-03-29	0.000389	0.020241	24.4296	52.6001	20.38	20.64	15.91	17.5	20.6	5.375	4.804	922	2767	1.483	1.113	0	0	845.4423	0.045123	0.562707	0.086264	0.187	336.1	5025050	192.985	3.35E+07	-0.001941	0.007772	-0.925	-0.92	0.308	61.79	606	0.3611	0.3725	0.4029	0.4258	10.87	-10.869	2510	2090	1775	0.024789
QC_Shew_12_02_Run-10_12Dec12_Phoenix_12-11-06	0.042493	0.008499	8.7967	20.1212	8.4	10.25	2.3	19.24	13.69	6.333	4	258	2583	1.317	1.094	1	0	834.4437	0	8.033333	2	156.828	235.4	1885.1	63.903	73925	0.013746	0.019058	4.397	4.397	25	36.755	683	0.0002	0.0002	0.0017	0.0721	5.83	-5.834	343	119	103	0.009709
QC_Shew_12_02_Run-10_26Jul12_Roc_12-03-30	0.000422	0.018995	24.2172	48.9322	23.83	23.88	17.75	20.65	23.85	5.332	4.085	914	2743	1.527	1.118	0	0	837.4387	0.043597	0.500681	0.064714	0.186	319.7	4949800	186.047	3.13E+07	-0.002226	0.007754	-1.17	-1.166	0.34	60.855	629	0.2993	0.3447	0.3708	0.4243	10.52	-10.518	2319	1873	1601	0.021861
QC_Shew_12_02_Run-11_26Jul12_Roc_12-04-08	0	0.019223	24.8213	50.3197	20.98	22.27	17.24	17.76	23.5	4.911	5.62	937	2810	1.472	1.105	0	0	844.1269	0.046266	0.524124	0.076008	0.185	327.3	5000150	252.284	3.16E+07	-0.002226	0.007981	-1.105	-1.105	0.331	60.555	612	0.3579	0.3534	0.379	0.4286	10.67	-10.673	2445	2034	1718	0.022119
QC_Shew_12_02_Run-12_26Jul12_Roc_12-04-09	0	0.01543	23.9278	50.1091	22.26	23.56	17.19	20.35	23.5	5.665	5.061	903	2711	1.511	1.12	0	0	838.9372	0.044371	0.483444	0.058278	0.185	344.2	5068150	187.981	3.33E+07	-0.002457	0.007749	-1.28	-1.28	0.313	59.575	595	0.3102	0.3407	0.3781	0.4397	10.51	-10.51	2341	1984	1699	0.025309
QC_Shew_12_02_Run-13_26Jul12_Roc_12-03-29	0.001189	0.018232	24.4299	51.6171	20.39	20.66	15.89	17.78	20.67	4.737	4.516	922	2767	1.488	1.118	0	0	844.9554	0.042384	0.541722	0.078808	0.1895	340.6	5022600	187.55	3.28E+07	-0.002551	0.007865	-1.286	-1.284	0.313	59.35	587	0.3672	0.3621	0.381	0.4236	10.7	-10.703	2466	2044	1722	0.02381
QC_Shew_12_02_Run-14_26Jul12_Roc_12-03-30	0.000441	0.017621	24.2704	46.806	23.82	23.89	17.77	20.67	24.08	5.307	5.289	916	2749	1.53	1.126	0	0	839.4697	0.037552	0.481919	0.054937	0.187	319.3	4922100	182.188	3.09E+07	-0.003336	0.007841	-1.679	-1.676	0.345	57.735	617	0.3068	0.3262	0.3491	0.399	10.37	-10.366	2218	1797	1549	0.026469
QC_Shew_12_02_Run-15_26Jul12_Roc_12-04-08	0.000416	0.017902	24.0892	49.8564	20.96	22.26	17.46	17.71	22.28	5.106	4.98	909	2730	1.461	1.099	0	0	855.4194	0.03352	0.567737	0.069134	0.186	330.4	4999500	254.148	3.04E+07	-2.77E-03	0.007736	-1.341	-1.339	0.342	57.4	601	0.3577	0.341	0.3647	0.3964	10.57	-10.569	2344	1887	1606	0.027397
QC_Shew_12_02_Unionchk_31Dec12_Cougar_12-12-01	0.001492	0.006648	31.9998	113.8757	12.97	13.31	8.68	12.69	13.12	4.128	4.198	1056	10563	1.648	1.149	0	0	897.4332	0.097111	0.55159	0.118475	0.602	679.9	1691900	301.487	4578400	-0.000391	0.011123	-0.198	-0.197	3.368	87.525	658	0.15	0.2262	0.282	0.3964	8.49	-8.487	7006	5845	4867	0.047668
QC_Shew_12_02-250ng-2_13Jan13_Frodo_12-12-50	0.001451	0.006198	88.7337	85.4579	27.88	31.2	22.22	20.52	33.46	2.685	2.759	1799	17991	1.66	1.158	1	0	660.3093	0	1.425922	0.345077	2.498	429.3	226905	83.874	1205900	-0.003964	0.009884	-2.227	-2.227	47.345	44.895	1909	0.3094	0.3613	0.4351	0.5579	10.66	-10.665	14496	9175	7730	0.064554
QC_Shew_12_02-5pt_26Nov12_Jaguar_12-09-20	0.004001	0.010617	34.4632	94.2745	18.26	17.51	20.45	19.16	17.5	4.784	4.379	1292	7756	1.766	1.188	0	0	826.4094	0.023727	0.578246	0.114903	0.5745	794.2	1836200	233.858	4.77E+06	0.002044	0.011716	1.066	1.067	1.687	115.6	689	0.1675	0.2676	0.3603	0.4174	9.49	-9.493	6272	5126	4346	0.04694
QC_Shew_12_02-pt5-01_10Aug12_Lynx_12-06-05	0.001204	0.006922	32.4141	153.7911	14.36	14.92	14.63	12.55	15.12	3.491	3.097	1091	10915	1.713	1.149	0	0	899.4274	0.063196	0.496591	0.090471	2.351	339	565950	223.817	2301200	0.004875	0.013939	2.399	2.399	7.156	98.2	846	0.257	0.3677	0.4002	0.4807	10.43	-10.432	9561	7143	5946	0.05264
QC_Shew_12_02-pt5-01_11Sep12_Lynx_12-06-05	0.004661	0.017585	27.3898	86.1635	22.21	22.48	28.36	17.99	21.11	3.402	3.097	742	7419	1.568	1.141	0	0	878.7259	0.004044	1.082912	0.258847	36.929	253.6	9542.7	446.533	277126	-0.001927	0.013086	-0.797	-0.794	43.068	54.655	870	0.0842	0.2001	0.3124	0.396	7.61	-7.608	4606	2897	2367	0.027883
QC_Shew_12_02-pt5-01-30pctB_10Sep12_Lynx_12-06-05	0.008	0.017455	17.2927	39.7277	29.49	25.42	28.33	34.74	27.65	2.62	2.161	474	4734	1.861	1.155	0	0	990.406	0	2.981343	0.966418	12.154	144	109380	186.203	253183	0.006442	0.021878	2.291	2.292	42.345	48.9	999	0.0187	0.0603	0.084	0.1834	6.24	-6.24	1317	750	542	0.057196
QC_Shew_12_02-pt5-02_11Sep12_Lynx_12-07-02	0.001349	0.013492	34.9876	137.6773	21.87	23.41	16.85	16.72	23.7	2.674	2.259	1197	11979	1.735	1.175	0	0	906.1763	0.118079	0.495073	0.101416	0.406	318.5	2262100	421.312	7977900	-0.003561	0.011876	-1.824	-1.824	1.92	78.165	886	0.2328	0.3012	0.3111	0.3947	9.48	-9.475	9430	5921	4550	0.032747
QC_Shew_12_02-pt5-02-30pctB_10Sep12_Lynx_12-07-02	0.019169	0.038339	19.2696	48.7296	57.2	61.66	39.15	53.02	60.4	2.2	2.708	486	4857	1.549	1.144	0	0	968.5122	0.003704	4.111111	1.525926	12.812	157.85	55682.5	72.292	146415	0.003441	0.017497	1.3	1.306	64.38	49.375	1034	0.0622	0.1093	0.093	0.1368	6.15	-6.146	1840	724	534	0.039326
QC_Shew_12_02-pt5-03_11Sep12_Lynx_12-06-05	0.000701	0.013128	35.1641	141.8777	21.26	22.41	16.72	17.5	22.79	2.878	2.218	1203	12029	1.693	1.162	0	0	907.9858	0.116194	0.499565	0.106105	0.454	325.7	2065600	435.374	7284000	-0.003316	0.011605	-1.674	-1.673	2.038	77.645	876	0.2539	0.3014	0.332	0.4116	9.66	-9.655	9748	6200	4764	0.034635
QC_Shew_12_02-pt5-03-30pctB_10Sep12_Lynx_12-06-05	0.006981	0.021815	17.5763	32.6576	28.42	22.25	29.06	65.3	23.63	2.873	2.429	402	4020	1.729	1.181	0	0	952.4913	0	4.582781	1.695364	42.0745	175.55	16581	159.572	67938	0.004088	0.018705	1.605	1.605	100	45.2	788	0.0186	0.0739	0.1017	0.1805	6.2	-6.204	1106	649	472	0.059322
QC_Shew_12_02-pt5-04_11Sep12_Lynx_12-07-02	0.001332	0.012503	34.7001	140.6048	21.97	23.41	16.89	16.52	23.62	2.906	2.182	1185	11854	1.707	1.176	0	0	907.4431	0.114561	0.489649	0.097719	0.478	315.35	1982350	408.723	7010350	-0.003486	0.011832	-1.76	-1.759	2.188	76.305	878	0.242	0.2938	0.3261	0.403	9.59	-9.587	9571	5938	4589	0.030944
QC_Shew_12_02-pt5-04-30pctB_10Sep12_Lynx_12-07-02	0.015759	0.035817	22.8894	61.0326	40.37	33.62	33.65	64.73	34.73	2.584	2.403	573	5723	1.525	1.13	0	0	978.6922	0.00463	3.821759	1.240741	22.053	235.1	53343	120.758	118657	0.004129	0.016285	1.605	1.605	73.821	51.035	961	0.0668	0.1337	0.1958	0.2871	6.56	-6.562	2743	1097	795	0.036478
QC_Shew_12_02a_13Sep12_Polaroid_12-01-16	0.001257	0.005868	43.5569	54.8019	18.44	18.68	13.93	25.09	18.49	6.427	6.563	1355	13548	2.184	1.305	32	31	908.0058	0.052941	0.069647	0.000235	3.357	749.05	434300	208.427	1608750	0.001199	0.014386	0.675	0.675	11.531	26.31	311	0.0243	0.0721	0.1254	0.213	6.9	-6.902	4556	3655	3404	0.058167
QC_Shew_12_02c_8Sep12_12-01-16	0	0	17.2747	15.1088	12.52	13.95	12.8	9.31	17.53	13.935	7.75	554	5280	1.661	1.149	14	11	873.1789	0.12362	0.02649	0	8.987	684.8	210820	247.739	5287400	0.008854	0.013192	5.416	5.431	4.295	12.77	122	0.0138	0.0394	0.0758	0.1377	6.67	-6.672	495	465	443	0.058691
QC_Shew_12_02e_15Sep12_Polaroid_12-01-16	0.003978	0.003978	32.4751	131.5777	13.25	13.93	9.76	20.07	14.58	4.227	3.336	1089	10895	1.685	1.148	0	2	921.4186	0.135687	0.428053	0.061641	0.307	655.5	1771500	136.387	4715500	0.004734	0.013527	2.392	2.392	3.141	145.05	815	0.1041	0.2723	0.3332	0.451	8.95	-8.953	8095	6567	5452	0.068782
QC_Shew_12_03_1_26Aug12_Cougar_12-06-10	0.001299	0.010522	34.7111	110.9155	14.86	16.04	9.98	11.99	15.11	3.807	4.48	1302	7812	1.748	1.173	1	1	877.4351	0.071323	0.637463	0.164857	0.416	978.1	3384600	607.133	1.08E+07	-3.64E-03	0.009667	-1.728	-1.728	0.995	105.3	603	0.2265	0.3418	0.4209	0.4922	10.28	-10.279	7543	6197	5002	0.023391
QC_Shew_12_03_1_2Sep12_Cougar_12-06-10	0.002154	0.014511	33.4952	131.6905	15.34	16.18	10.24	13.82	16.12	3.647	3.551	1011	10117	1.566	1.121	0	0	901.1312	0.115597	0.651004	0.15332	0.266	588.7	2607400	334.001	6692900	0.00457	0.012572	2.222	2.222	2.497	155.2	821	0.2405	0.3063	0.3666	0.4256	9.63	-9.627	8592	6791	5452	0.033382
QC_Shew_12_03_2_26Aug12_Cougar_12-06-11	0.002187	0.01145	34.773	111.7821	14.03	14.56	9.15	11.38	14.28	3.681	4.321	1304	7828	1.734	1.166	0	0	868.4212	0.075903	0.644559	0.160403	0.4755	949.05	2911150	639.14	9.87E+06	-0.003578	0.00932	-1.662	-1.66	1.099	107.5	604	0.2248	0.3503	0.4201	0.499	10.3	-10.297	7603	6266	4986	0.025271
QC_Shew_12_03_2_2Sep12_Cougar_12-06-11	0.001751	0.014228	34.5087	132.4014	14.51	15.04	9.44	13.15	14.46	3.688	3.618	1047	10467	1.607	1.135	0	0	894.9739	0.112691	0.62764	0.145934	0.253	608.65	2716600	309.763	7306400	4.20E-03	0.012102	2.091	2.092	2.3	158.3	812	0.2366	0.3063	0.3644	0.4329	9.66	-9.664	8900	7044	5693	0.033023
QC_Shew_12_03_3_26Aug12_Cougar_12-06-10	0.001406	0.011628	35.1251	111.4018	14.84	16.04	9.62	11.72	15.12	3.737	4.032	1317	7908	1.762	1.173	3	1	872.4912	0.078903	0.63899	0.15999	0.4625	958.3	2989850	566.899	9659400	-0.002768	0.009465	-1.347	-1.346	1.113	104	602	0.2276	0.342	0.4354	0.4983	10.31	-10.307	7653	6266	4988	0.025461
QC_Shew_12_03_3_2Sep12_Cougar_12-06-10	0.002354	0.013677	34.6244	128.782	16.03	16.72	10.12	13.75	16.02	3.955	3.768	1047	10469	1.574	1.128	0	0	894.4862	0.104246	0.616773	0.14862	0.256	579.6	2621100	298.807	6807000	3.65E-03	0.012352	1.83	1.83	2.435	153.3	811	0.2294	0.3017	0.3615	0.4224	9.61	-9.612	8699	6909	5621	0.030422
QC_Shew_12_03_4_26Aug12_Cougar_12-06-11	0.001806	0.011097	34.7464	111.5223	14.21	14.57	8.79	11.67	14.29	3.91	4.008	1303	7821	1.767	1.172	2	2	873.6692	0.074336	0.639045	0.150621	0.479	963.3	2915350	798.799	9.97E+06	-0.002531	0.009307	-1.207	-1.206	1.088	104.05	594	0.2268	0.3446	0.4192	0.4988	10.36	-10.364	7571	6217	4988	0.025662
QC_Shew_12_03_4_2Sep12_Cougar_12-06-11	0.001756	0.012623	34.7629	130.973	14.59	15.12	9.22	13.25	14.58	3.676	3.681	1052	10525	1.608	1.128	0	0	895.1064	0.115976	0.623869	0.152389	0.255	574.6	2572750	267.63	7013900	3.18E-03	0.01158	1.526	1.527	2.412	155.05	807	0.238	0.308	0.3603	0.4302	9.67	-9.669	8877	7018	5656	0.032709
QC_Shew_12_03_5_2Sep12_Cougar_12-06-10	0.002091	0.013319	34.3544	132.2392	15.91	16.61	10.22	13.74	16	3.833	3.261	1038	10375	1.576	1.122	0	0	894.8826	0.10972	0.643463	0.14983	0.26	582.3	2515100	294.376	6500900	3.83E-03	0.011914	1.892	1.892	2.547	155.2	805	0.2341	0.3149	0.3607	0.4282	9.65	-9.65	8854	6998	5646	0.032058
QC_Shew_12_03_6_2Sep12_Cougar_12-06-11	0.006323	0.008582	27.852	79.5275	15.47	15.07	8.07	28.07	14.85	6.558	5.072	602	6018	1.474	1.086	0	0	786.1126	0	1.33483	0.432328	14.579	325.3	21403	64.378	91318	0.005856	0.014357	2.74	2.741	100	122.3	821	0.0384	0.2163	0.3455	0.3949	8.11	-8.108	4337	3602	3249	0.020314
QC_Shew_12_03_pt5_a_18Aug12_Lynx_12-06-05	0.002276	0.014871	37.9875	86.7654	16.4	15.95	46.8	13.53	15.94	3.048	4.32	530	5300	1.316	1.063	1	1	865.3981	0.085999	0.696741	0.177429	0.229	458.7	2917300	244.525	1.74E+07	0.004845	0.009326	2.301	2.302	0.711	238.6	1144	0.3416	0.5623	0.5623	0.6296	12.31	-12.314	6419	5283	4067	0.029998
QC_Shew_12-02_26Oct12_Lynx_12-06-02	0.000399	0.01118	40.9256	61.2086	24.38	25.94	12.58	15.25	25.84	2.68	5.461	586	5868	1.442	1.1	0	0	833.393	0.223103	0.405172	0.085862	0.398	358.8	1755850	42.413	1.21E+07	-0.01004	0.011885	-5.66	-5.659	1.416	233.25	1004	0.3592	0.344	0.3589	0.4029	10.14	-10.142	4776	4146	3120	0.062179
QC_Shew_13_01_A_13Jan13_Cougar_12-12-01	0.001453	0.011069	33.6123	133.0763	12.56	12.86	8.65	12.17	12.73	4.035	3.964	1113	11127	1.593	1.127	0	1	879.2037	0.101794	0.692377	0.176457	0.422	669	4770900	350.633	1.15E+07	-0.00038	0.012023	-0.185	-0.185	1.468	85.33	606	0.2081	0.2843	0.3515	0.4229	9.58	-9.584	8694	7108	5760	0.034549
QC_Shew_13_01_A_17Feb13_Cougar_12-12-35	0.002735	0.022643	35.066	128.8142	18.69	19.76	14	18.25	19.9	3.457	3.742	1104	11038	1.647	1.151	0	0	880.7841	0.074995	0.678351	0.168048	0.735	445.6	827890	356.792	1900200	0.009452	0.018395	4.629	4.63	8.557	145.2	902	0.22	0.2867	0.3521	0.4536	9.68	-9.677	8819	6632	5311	0.035022
QC_Shew_13_01_B_27Jan13_Lynx_13-01-02	0.007042	0.012164	35.8006	128.9085	16.06	16.55	20.93	17.44	16.59	3.866	3.435	1143	11439	1.607	1.138	0	0	898.9492	0.046908	0.722814	0.196375	0.4805	647.9	1500200	624.494	3128350	0.007489	0.014398	3.44	3.441	5.492	118.6	775	0.1675	0.3075	0.3714	0.4844	9.65	-9.652	8933	6675	5442	0.044469
QC_Shew_13_01_C_17Feb13_Cougar_12-12-35	0.002484	0.019441	34.8465	131.3475	18.83	19.79	14.52	18.65	19.72	3.545	3.838	1096	10963	1.663	1.163	0	0	876.8408	0.06266	0.715899	0.171355	0.78	437.8	746090	272.857	1773100	0.009399	0.018399	4.545	4.545	9.061	141.05	895	0.2251	0.2951	0.3547	0.4735	9.76	-9.765	8935	6652	5380	0.034944
QC_Shew_13_01_D_27Jan13_Lynx_13-01-02	0.002036	0.009843	33.0712	131.6251	15.97	16.6	16.39	17.62	16.52	3.718	3.833	1051	10505	1.632	1.139	0	0	894.8761	0.046685	0.760738	0.211951	0.494	572.7	1357100	366.887	3150000	0.007592	0.014925	3.499	3.499	5.575	114.3	814	0.137	0.3219	0.3768	0.4966	9.53	-9.528	8404	6660	5416	0.047452
QC_Shew_13_01_D_9Jan13_Jaguar_12-11-03	0.00376	0.010863	36.2628	130.2437	18.41	19.17	11.77	15.58	16.65	3.422	3	1174	11738	1.73	1.168	22	24	935.2137	0.091203	0.656376	0.158596	0.406	523.8	1396600	166.142	3133000	0.014113	0.022015	6.589	6.589	3.711	124.1	925	0.1946	0.2906	0.3424	0.4433	9.18	-9.18	9214	6893	5518	0.036245
QC_Shew_13_01_E_13Jan13_Cougar_12-12-01	0.000677	0.011289	34.2742	129.2517	12.71	13.01	8.16	12.44	12.63	4.154	3.777	1137	11368	1.6	1.131	0	0	880.1843	0.100639	0.650077	0.168685	0.419	677.3	4786800	286.901	1.18E+07	-0.000285	0.011713	-0.135	-0.134	1.45	81.06	585	0.1838	0.2675	0.3313	0.4287	9.41	-9.409	8636	7081	5779	0.031147
QC_Shew_13_01_end_12Feb13_Cougar_12-12-36	0.002249	0.006747	32.6861	127.9749	17.13	17.43	13.67	16	17.25	4.061	3.447	1040	10394	1.681	1.159	0	0	880.1499	0.085313	0.590065	0.131965	0.923	495.85	716890	182.243	1826100	-0.000411	0.013544	-0.211	-0.21	8.701	130.55	785	0.1909	0.2861	0.3471	0.4446	9.6	-9.599	8142	6775	5534	0.034695
QC_Shew_13_01_pt5_1_12Jan13_Cougar_12-12-01	0.001156	0.010749	33.7098	128.3603	12.86	13.21	8.53	12.62	13.17	3.704	3.954	1113	11133	1.609	1.123	0	0	888.4093	0.093068	0.738546	0.202926	0.362	628.7	5370200	225.815	1.33E+07	0.002118	0.011745	1.002	1.003	1.244	83.79	613	0.1769	0.2707	0.3431	0.4269	9.34	-9.343	8405	6788	5463	0.037159
QC_Shew_13_01_pt5_1_16Feb13_Lynx_13-01-01	0.001738	0.014342	33.314	136.0089	16.04	16.57	12.84	16.97	16.66	3.536	3.676	1064	10640	1.613	1.134	0	0	890.4318	0.080246	0.75699	0.213912	0.445	670.1	1936700	297.459	4.41E+06	4.14E-03	0.012889	1.938	1.938	3.963	117.6	813	0.1775	0.2971	0.3392	0.4533	9.34	-9.337	8795	6950	5532	0.040853
QC_Shew_13_01_pt5_1_20Feb13_Lynx_13-01-01	0.000934	0.008869	32.8835	130.3085	16.04	16.7	12.26	15.11	16.83	3.671	4.098	1007	10076	1.707	1.155	0	0	878.4275	0.056415	0.73911	0.203285	2.017	1020.5	594255	212.273	1487900	0.011482	0.015975	5.412	5.413	10.63	112.1	781	0.1922	0.2971	0.3607	0.4641	9.67	-9.673	8334	6751	5514	0.036271
QC_Shew_13_01_pt5_1_22Feb13_Lynx_13-02-11	0.002752	0.00955	35.4967	87.0222	18.23	18.8	21.61	19.95	19.08	3.193	4.609	482	4830	1.329	1.074	0	0	841.4382	0.050543	0.879072	0.318233	0.2	572.75	5228400	268.767	2.87E+07	0.005075	0.009221	2.318	2.318	0.516	242.4	979	0.338	0.578	0.5783	0.6457	12.43	-12.435	6001	5146	3961	0.034587
QC_Shew_13_01_pt5_1_23Feb13_Lynx_13-02-11	0.003346	0.009815	33.7617	132.8132	16.19	17.1	13.94	5.32	17.43	3.798	3.659	1095	10949	1.67	1.151	0	0	897.4924	0.077724	0.731205	0.221374	0.214	617	4977700	281.264	1.12E+07	0.007035	0.014812	3.256	3.257	1.542	92.125	724	0.1191	0.3144	0.3727	0.4751	9.33	-9.327	8693	6846	5509	0.040842
QC_Shew_13_01_pt5_10_8Feb13_Lynx_13-01-02	0.001084	0.015074	34.1149	133.3142	16.09	16.49	14.29	16.28	16.46	3.714	3.896	1083	10825	1.621	1.141	1	1	889.4888	0.049667	0.800874	0.226029	0.443	617.4	1578700	353.208	3645000	0.000834	0.012827	0.377	0.379	4.814	113.6	811	0.1612	0.3049	0.3705	0.4871	9.59	-9.589	8803	6829	5541	0.044396
QC_Shew_13_01_pt5_11_8Feb13_Lynx_13-01-01	0.001842	0.014738	33.857	134.4183	16.45	16.82	14.93	17.05	16.79	3.614	3.895	1072	10716	1.62	1.14	0	0	887.435	0.049739	0.789689	0.217579	0.452	597.4	1552100	348.675	3565200	2.09E-04	0.013013	0.095	0.095	5.021	111.5	809	0.1615	0.3156	0.3728	0.4809	9.55	-9.555	8804	6793	5527	0.04469
QC_Shew_13_01_pt5_1a_11Jan13_Cougar_12-12-01	0.00111	0.008993	33.5922	132.6796	12.74	13.07	8.92	12.71	12.96	3.863	3.79	1109	11097	1.636	1.14	0	0	890.4377	0.095694	0.723627	0.191843	0.384	631.3	5249200	256.233	1.33E+07	0.000351	0.011831	0.167	0.168	1.247	85.26	613	0.1883	0.2791	0.3474	0.4438	9.53	-9.534	8655	6984	5614	0.038831
QC_Shew_13_01_pt5_1a_25Feb13_Lynx_13-01-01	0.00147	0.013715	32.3605	126.2032	16.79	16.84	20.4	10.6	17.15	3.732	3.704	1047	10468	1.644	1.148	0	0	898.4479	0.086515	0.681953	0.211453	0.213	612.25	5230300	184.339	1.23E+07	0.008181	0.015966	3.847	3.848	1.456	95.63	758	0.1198	0.2681	0.3301	0.4469	8.87	-8.868	7962	6344	5116	0.034793
QC_Shew_13_01_pt5_2_10Feb13_Lynx_13-01-02	0.001496	0.01784	33.1257	139.3178	16.1	16.42	14.47	16.37	16.36	3.611	3.902	1057	10563	1.611	1.132	1	1	887.5019	0.052182	0.796446	0.218848	0.414	629.65	1762500	388.086	3953900	-0.001293	0.013228	-0.593	-0.592	4.411	119.85	835	0.164	0.3149	0.3728	0.4802	9.64	-9.636	8928	6870	5563	0.04458
QC_Shew_13_01_pt5_2_11Feb13_Lynx_13-01-02	0.001819	0.013271	33.4586	137.6627	15.89	16.34	11.44	14.58	16.22	3.809	3.727	1064	10635	1.605	1.137	0	0	891.4317	0.055654	0.774488	0.209706	0.537	669.7	1454600	240.15	3.41E+06	0.000103	0.012103	0.039	0.039	5.179	117.05	811	0.2015	0.3044	0.3558	0.4694	9.65	-9.646	8921	7063	5767	0.041789
QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12	0.002893	0.011226	33.9663	127.1554	19.3	20.74	16.69	5.94	21.2	3.601	3.475	1091	10912	1.64	1.153	2	2	899.9849	0.077705	0.742193	0.226095	0.215	571.7	4924800	313.264	1.03E+07	0.006832	0.015293	3.139	3.141	1.672	89.615	733	0.1197	0.3057	0.3562	0.4623	9.24	-9.237	8380	6461	5170	0.040619
